"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
1	"C26H24N2O4"	"[M + Na]+"	"C26H24N2NaO4+"	"Alkaloids"	0.399	"Anthranilic acid alkaloids"	0.144	"Acridone alkaloids"	0.079	"Benzenoids"	0.998	"Benzene and substituted derivatives"	0.957	"Anilides"	0.634	"Aromatic anilides"	0.522	"Aromatic anilides"	0.522	"Organic compounds; Organoheterocyclic compounds; Phenols; Benzoic acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Anilides; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Phenylpropanes; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Aromatic anilides; Chemical entities"	451.165	350	5.831	836961210894055552	836961019319211904	836961019319211904	492	NA	492
1	"C17H37NO2"	"[M + H]+"	"C17H38NO2+"	"Fatty acids"	0.851	"Fatty acyls"	0.349	"Sphingoid bases"	0.615	"Organic nitrogen compounds"	0.999	"Organonitrogen compounds"	0.997	"Amines"	0.55	NA	NA	"Amines"	0.55	"Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	288.29	350	5.834	836961196591477248	836961019386320768	836961019386320768	494	NA	494
1	"C18H30O3"	"[M + H3N + H]+"	"C18H34NO3+"	"Fatty acids"	0.952	"Octadecanoids"	0.908	"Other Octadecanoids"	0.903	"Lipids and lipid-like molecules"	0.975	"Fatty Acyls"	0.956	"Lineolic acids and derivatives"	0.772	NA	NA	"Lineolic acids and derivatives"	0.772	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	312.253	350	5.834	836961213259643136	836961019495372672	836961019491178368	497	NA	497
1	"C18H28O2"	"[M + H3N + H]+"	"C18H32NO2+"	"Fatty acids"	0.988	"Fatty Acids and Conjugates"	0.57	"Unsaturated fatty acids"	0.55	"Lipids and lipid-like molecules"	0.96	"Fatty Acyls"	0.918	"Lineolic acids and derivatives"	0.601	NA	NA	"Lineolic acids and derivatives"	0.601	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	294.243	350	5.835	836961214111086976	836961019457623936	836961019457623936	496	NA	496
1	"C20H37NO3"	"[M + H3N + H]+"	"C20H41N2O3+"	"Fatty acids"	0.998	"Fatty amides"	0.431	"Nitro fatty acids"	0.188	"Lipids and lipid-like molecules"	0.866	"Fatty Acyls"	0.887	NA	NA	NA	NA	"Fatty Acyls"	0.887	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	357.311	350	5.835	836961214287247744	836961019352766336	836961019352766336	493	NA	493
6	"C13H14O4"	"[M + H3N + H]+"	"C13H18NO4+"	"Polyketides"	0.45	"Cyclic polyketides"	0.455	"Phthalide derivatives"	0.326	"Benzenoids"	0.775	NA	NA	NA	NA	NA	NA	"Benzenoids"	0.775	"Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	252.123	350	5.84	836961218473163520	836961019558287232	836961019558287232	499	NA	499
2	"C18H29NO2"	"[M + H]+"	"C18H30NO2+"	"Amino acids and Peptides"	0.174	"Linear polyketides"	0.701	"Open-chain polyketides"	0.57	"Lipids and lipid-like molecules"	0.504	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.504	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	292.227	351	5.846	836961225175662208	836961019625396096	836961019625396096	501	NA	501
1	"C18H28O3"	"[M + H3N + H]+"	"C18H32NO3+"	"Fatty acids"	0.609	"Octadecanoids"	0.689	"Phytane diterpenoids"	0.544	"Lipids and lipid-like molecules"	0.932	"Fatty Acyls"	0.801	"Fatty acids and conjugates"	0.767	"Long-chain fatty acids"	0.59	"Long-chain fatty acids"	0.59	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Cyclic ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	310.238	351	5.848	836961221174295680	836961019663144832	836961019658950528	502	NA	502
2	"C20H30N2O5S"	"[M + K]+"	"C20H30KN2O5S+"	"Amino acids and Peptides"	0.58	"Linear polyketides"	0.319	"Open-chain polyketides"	0.157	"Benzenoids"	0.697	"Benzene and substituted derivatives"	0.709	"Benzenesulfonamides"	0.523	NA	NA	"Benzenesulfonamides"	0.523	"Organic compounds; Organosulfur compounds; Benzenesulfonamides; Organic acids and derivatives; Carboxylic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Sulfonyls; Organosulfonamides; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Aminosulfonyl compounds; Organic oxides; Hydrocarbon derivatives; Benzenesulfonyl compounds; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	449.149	352	5.868	836961262806962560	836961019692504960	836961019692504960	503	NA	503
3	"C16H30O2"	"[M + H3N + H]+"	"C16H34NO2+"	"Fatty acids"	0.994	"Fatty Acids and Conjugates"	0.918	"Unsaturated fatty acids"	0.706	"Lipids and lipid-like molecules"	0.921	"Fatty Acyls"	0.888	"Fatty acids and conjugates"	0.859	"Long-chain fatty acids"	0.835	"Long-chain fatty acids"	0.835	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Straight chain fatty acids; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	272.258	352	5.874	836961201251349632	836961019730253696	836961019730253696	504	NA	504
2	"C19H37NO"	"[M + H]+"	"C19H38NO+"	"Fatty acids"	0.81	"Fatty amides"	0.797	"Primary amides"	0.487	"Lipids and lipid-like molecules"	0.751	"Fatty Acyls"	0.471	"Fatty amides"	0.596	NA	NA	"Fatty amides"	0.596	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	296.295	354	5.894	836961227860017280	836961019763808128	836961019763808128	505	NA	505
3	"C20H36O2"	"[M + H3N + H]+"	"C20H40NO2+"	"Fatty acids"	0.966	"Fatty acyls"	0.613	"Fatty alcohols"	0.434	"Lipids and lipid-like molecules"	0.888	"Fatty Acyls"	0.845	NA	NA	NA	NA	"Fatty Acyls"	0.845	"Organic compounds; Lipids and lipid-like molecules; Organooxygen compounds; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	326.305	354	5.895	836961211485452416	836961019797362560	836961019797362560	506	NA	506
2	"C16H28"	"[M + H]+"	"C16H29+"	"Terpenoids"	0.97	"Sesquiterpenoids"	0.864	"Caryophyllane sesquiterpenoids"	0.254	"Lipids and lipid-like molecules"	0.742	"Prenol lipids"	0.687	NA	NA	NA	NA	"Prenol lipids"	0.687	"Organic compounds; Lipids and lipid-like molecules; Prenol lipids; Hydrocarbons; Olefins; Cyclic olefins; Polycyclic hydrocarbons; Unsaturated hydrocarbons; Unsaturated aliphatic hydrocarbons; Branched unsaturated hydrocarbons; Chemical entities"	221.226	354	5.895	836961214698289664	836961019826722688	836961019826722688	507	NA	507
1	"C18H35NO3"	"[M - H2O + H]+"	"C18H34NO2+"	"Fatty acids"	0.905	"Fatty amides"	0.229	"Sphingoid bases"	0.124	"Lipids and lipid-like molecules"	0.544	"Fatty Acyls"	0.539	NA	NA	NA	NA	"Fatty Acyls"	0.539	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Amines; Fatty Acyls; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	296.258	355	5.909	836961205462431232	836961019898025856	836961019898025856	509	NA	509
1	"C20H39NO2"	"[M + H3N + H]+"	"C20H43N2O2+"	"Fatty acids"	0.992	"Fatty amides"	0.972	"N-acyl ethanolamines (endocannabinoids)"	0.528	"Lipids and lipid-like molecules"	0.692	"Fatty Acyls"	0.702	"Fatty amides"	0.673	"N-acyl amines"	0.625	"N-acyl amines"	0.625	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Tertiary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	343.332	355	5.914	836961205680535040	836961019969329024	836961019969329024	511	NA	511
1	"C20H42N2O2"	"[M - H2O + H]+"	"C20H41N2O+"	"Fatty acids"	0.985	"Fatty amides"	0.863	"N-acyl ethanolamines (endocannabinoids)"	0.273	"Lipids and lipid-like molecules"	0.673	"Fatty Acyls"	0.645	"Fatty amides"	0.532	NA	NA	"Fatty amides"	0.532	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carbonyl compounds; 1,2-aminoalcohols; Trialkylamines; Amines; Tertiary amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	325.321	355	5.916	836961205705700864	836961019935774592	836961019931580288	510	NA	510
4	"C15H16O3"	"[M + H3N + H]+"	"C15H20NO3+"	"Terpenoids"	0.693	"Sesquiterpenoids"	0.278	"Miscellaneous meroterpenoids"	0.241	"Benzenoids"	0.905	NA	NA	NA	NA	NA	NA	"Benzenoids"	0.905	"Organic compounds; Ketones; Organooxygen compounds; Carbonyl compounds; Benzenoids; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	262.144	356	5.926	836961206146102912	836961020002883456	836961020002883456	512	NA	512
2	"C17H32N6O5S"	"[M - H2O + H]+"	"C17H31N6O4S+"	"Polyketides"	0.203	"Oligopeptides"	0.042	"Cyclamides"	0.453	"Organoheterocyclic compounds"	0.982	"Triazines"	0.181	"1,3,5-triazines"	0.394	"Alkoxy-S-triazines"	0.612	"Alkoxy-S-triazines"	0.612	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Tetrazoles; Ethers; Organic acids and derivatives; Organosulfonic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Sulfonyls; Amines; Aminosulfonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic sulfonic acids and derivatives; Organopnictogen compounds; Organic oxygen compounds; Alkoxy-S-triazines; Organic nitrogen compounds; Chemical entities"	415.211	357	5.942	836961218125036288	836961020057409536	836961020057409536	513	NA	513
1	"C33H42O8"	"[M + H3N + H]+"	"C33H46NO8+"	"Terpenoids"	0.788	"Sesquiterpenoids"	0.197	"Daucane sesquiterpenoids"	0.097	"Benzenoids"	0.85	"Benzene and substituted derivatives"	0.82	"Benzoic acids and derivatives"	0.883	"Benzoic acid esters"	0.852	"p-Hydroxybenzoic acid esters"	0.538	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Phenols; Benzoic acids and derivatives; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Benzoyl derivatives; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Cyclic alcohols and derivatives; Benzoic acid esters; Tertiary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; 1-hydroxy-2-unsubstituted benzenoids; p-Hydroxybenzoic acid esters; Chemical entities"	584.322	357	5.953	836961218431220480	836961020095158272	836961020090963968	514	NA	514
1	"C17H37NO2"	"[M + H]+"	"C17H38NO2+"	"Fatty acids"	0.989	"Spingolipids"	0.75	"Sphingoid bases"	0.958	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.974	"Alkanolamines"	0.92	"1,2-aminoalcohols"	0.868	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	288.29	358	5.97	836961205789586944	836961020128712704	836961020128712704	515	NA	515
2	"C11H18O2"	"[M + H]+"	"C11H19O2+"	"Terpenoids"	0.635	"Monoterpenoids"	0.405	"Irregular monoterpenoids"	0.33	"Lipids and lipid-like molecules"	0.669	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.669	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	183.138	360	5.993	836961209459603456	836961020229376000	836961020229376000	518	NA	518
2	"C16H33NO3"	"[M + H]+"	"C16H34NO3+"	"Fatty acids"	0.543	"Linear polyketides"	0.417	"Open-chain polyketides"	0.395	"Lipids and lipid-like molecules"	0.687	"Fatty Acyls"	0.649	"Fatty amides"	0.531	NA	NA	"Fatty amides"	0.531	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	288.253	361	6.012	836961218305391360	836961020334233600	836961020334233600	521	NA	521
1	"C18H28O2"	"[M + H3N + H]+"	"C18H32NO2+"	"Fatty acids"	0.979	"Fatty Acids and Conjugates"	0.575	"Unsaturated fatty acids"	0.459	"Lipids and lipid-like molecules"	0.901	"Fatty Acyls"	0.871	"Fatty acids and conjugates"	0.86	"Long-chain fatty acids"	0.818	"Long-chain fatty acids"	0.818	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Unsaturated fatty acids; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Long-chain fatty acids; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	294.243	361	6.012	836961207299536640	836961020300679168	836961020300679168	520	NA	520
1	"C18H30O3"	"[M + H3N + H]+"	"C18H34NO3+"	"Fatty acids"	0.967	"Octadecanoids"	0.886	"Other Octadecanoids"	0.857	"Lipids and lipid-like molecules"	0.973	"Fatty Acyls"	0.961	"Lineolic acids and derivatives"	0.681	NA	NA	"Lineolic acids and derivatives"	0.681	"Organic compounds; Lipids and lipid-like molecules; Ketones; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Acryloyl compounds; Organooxygen compounds; Unsaturated fatty acids; Lineolic acids and derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Enones; Carbonyl compounds; Long-chain fatty acids; Alpha,beta-unsaturated carbonyl compounds; Alpha,beta-unsaturated ketones; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	312.253	361	6.012	836961212840212736	836961020367788032	836961020367788032	522	NA	522
2	"C15H33N3O6"	"[M - H2O + H]+"	"C15H32N3O5+"	"Amino acids and Peptides"	0.437	"Small peptides"	0.486	"Polyamines"	0.391	"Organic acids and derivatives"	0.995	"Carboxylic acids and derivatives"	0.988	"Amino acids, peptides, and analogues"	0.831	"Amino acids and derivatives"	0.82	"N-acyl-alpha amino acids and derivatives"	0.533	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Primary amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	334.235	361	6.012	836961208117425920	836961020405536768	836961020405536768	523	NA	523
1	"C20H37NO3"	"[M + H3N + H]+"	"C20H41N2O3+"	"Fatty acids"	0.999	"Fatty amides"	0.897	"N-acyl ethanolamines (endocannabinoids)"	0.41	"Lipids and lipid-like molecules"	0.948	"Fatty Acyls"	0.94	"Fatty amides"	0.811	"N-acyl amines"	0.731	"N-acyl amines"	0.731	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	357.311	361	6.013	836961256247070464	836961020262930432	836961020262930432	519	NA	519
1	"C16H26O"	"[M + H3N + H]+"	"C16H30NO+"	"Terpenoids"	0.975	"Sesquiterpenoids"	0.726	"Farnesane sesquiterpenoids"	0.143	"Lipids and lipid-like molecules"	0.821	"Prenol lipids"	0.76	NA	NA	NA	NA	"Prenol lipids"	0.76	"Organic compounds; Lipids and lipid-like molecules; Ketones; Prenol lipids; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	252.232	361	6.02	836961235275547648	836961020443285504	836961020443285504	524	NA	524
1	"C16H31NO2"	"[M + Na]+"	"C16H31NNaO2+"	"Fatty acids"	0.511	"Fatty amides"	0.453	"Open-chain polyketides"	0.316	"Lipids and lipid-like molecules"	0.632	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.632	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Secondary carboxylic acid amides; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	292.226	361	6.023	836961224164834816	836961020476839936	836961020476839936	525	NA	525
1	"C13H20O2"	"[M - H2O + H]+"	"C13H19O+"	"Terpenoids"	0.991	"Sesquiterpenoids"	0.932	"Eremophilane sesquiterpenoids"	0.176	"Lipids and lipid-like molecules"	0.641	"Prenol lipids"	0.62	"Sesquiterpenoids"	0.57	NA	NA	"Sesquiterpenoids"	0.57	"Organic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Prenol lipids; Organooxygen compounds; Sesquiterpenoids; Carbonyl compounds; Cyclic ketones; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	191.143	362	6.029	836961212836018432	836961020510394368	836961020510394368	526	NA	526
1	"C14H23NO"	"[M + H3N + H]+"	"C14H27N2O+"	"Alkaloids"	0.534	"Pseudoalkaloids (transamidation)"	0.612	"Piperidine alkaloids"	0.298	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.581	NA	NA	"Amines"	0.581	"Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	239.212	364	6.064	836961241390843776	836961020577503232	836961020577503232	528	NA	528
3	"C15H28N2O"	"[M + H]+"	"C15H29N2O+"	"Alkaloids"	0.756	"Lysine alkaloids"	0.777	"Quinolizidine alkaloids"	0.358	"Organoheterocyclic compounds"	0.934	"Oxazinanes"	0.533	"Morpholines"	0.513	NA	NA	"Morpholines"	0.513	"Organic compounds; Organoheterocyclic compounds; Oxazinanes; Piperidines; Ethers; Organonitrogen compounds; Organooxygen compounds; Morpholines; Dialkyl ethers; Dialkylamines; Trialkylamines; Amines; Secondary amines; Tertiary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	253.228	364	6.069	836961215189023232	836961020611057664	836961020611057664	529	NA	529
1	"C16H32N2O2"	"[M - H2O + H]+"	"C16H31N2O+"	"Fatty acids"	0.503	"Fatty amides"	0.492	"Polyamines"	0.235	"Organic acids and derivatives"	0.729	"Carboxylic acids and derivatives"	0.578	"Carboxylic acid derivatives"	0.487	"Carboxylic acid amides"	0.537	"Carboxylic acid amides"	0.537	"Organic compounds; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carbonyl compounds; Amines; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	267.243	364	6.07	836961218892594048	836961020644612096	836961020644612096	530	NA	530
1	"C22H44N2O2"	"[M - H2O + H]+"	"C22H43N2O+"	"Fatty acids"	0.98	"Fatty amides"	0.944	"N-acyl ethanolamines (endocannabinoids)"	0.34	"Lipids and lipid-like molecules"	0.794	"Fatty Acyls"	0.784	"Fatty amides"	0.769	"N-acyl amines"	0.691	"N-acyl amines"	0.691	"Organic compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary carboxylic acid amides; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	351.337	364	6.071	836961215323241088	836961020745275392	836961020745275392	533	NA	533
1	"C18H36N2O2"	"[M - H2O + H]+"	"C18H35N2O+"	"Fatty acids"	0.695	"Ornithine alkaloids"	0.498	"Polyamines"	0.465	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.967	"Alkanolamines"	0.583	"Alkanolamines"	0.583	"Organic compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Monoalkylamines; Amines; Primary amines; Alkanolamines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	295.274	364	6.072	836961205189801472	836961020678166528	836961020678166528	531	NA	531
3	"C17H29NO"	"[M + H3N + H]+"	"C17H33N2O+"	"Alkaloids"	0.555	"Fatty amides"	0.422	"Piperidine alkaloids"	0.392	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.789	NA	NA	"Amines"	0.789	"Organic compounds; Organonitrogen compounds; Organooxygen compounds; Amines; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	281.259	364	6.075	836961213880400256	836961020783024128	836961020778829824	534	NA	534
1	"C22H44N2O2"	"[M + H]+"	"C22H45N2O2+"	"Fatty acids"	0.993	"Fatty amides"	0.936	"N-acyl ethanolamines (endocannabinoids)"	0.399	"Lipids and lipid-like molecules"	0.752	"Fatty Acyls"	0.686	"Fatty amides"	0.659	"N-acyl amines"	0.667	"N-acyl amines"	0.667	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Secondary alcohols; Secondary carboxylic acid amides; Carbonyl compounds; 1,2-aminoalcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	369.348	365	6.076	836961206687168128	836961020816578560	836961020816578560	535	NA	535
3	"C11H18BNO2S"	"[M + H]+"	"C11H19BNO2S+"	"Terpenoids"	0.485	"Monoterpenoids"	0.777	"Pinane monoterpenoids"	0.752	"Organic acids and derivatives"	0.895	"Boronic acid derivatives"	0.697	"Boronic acids"	0.651	NA	NA	"Boronic acids"	0.651	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organonitrogen compounds; Boronic acids; Organometallic compounds; Boronic acid derivatives; Organometalloid compounds; Organoboron compounds; Organic salts; Organic metalloid salts; Organic metal salts; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	239.125	367	6.122	836961220931025920	836961020850132992	836961020850132992	536	NA	536
