"canopus_formulaRank"	"canopus_molecularFormula"	"canopus_adduct"	"canopus_precursorFormula"	"canopus_NPC#pathway"	"canopus_NPC#pathway Probability"	"canopus_NPC#superclass"	"canopus_NPC#superclass Probability"	"canopus_NPC#class"	"canopus_NPC#class Probability"	"canopus_ClassyFire#superclass"	"canopus_ClassyFire#superclass probability"	"canopus_ClassyFire#class"	"canopus_ClassyFire#class Probability"	"canopus_ClassyFire#subclass"	"canopus_ClassyFire#subclass Probability"	"canopus_ClassyFire#level 5"	"canopus_ClassyFire#level 5 Probability"	"canopus_ClassyFire#most specific class"	"canopus_ClassyFire#most specific class Probability"	"canopus_ClassyFire#all classifications"	"canopus_ionMass"	"canopus_retentionTimeInSeconds"	"canopus_retentionTimeInMinutes"	"canopus_formulaId"	"canopus_alignedFeatureId"	"canopus_compoundId"	"canopus_mappingFeatureId"	"canopus_overallFeatureQuality"	"feature_id"
1	"C25H33NO7"	"[M + H3N + H]+"	"C25H37N2O7+"	"Alkaloids"	0.376	"Pseudoalkaloids (transamidation)"	0.481	"Cytochalasan alkaloids"	0.395	"Benzenoids"	0.608	"Benzene and substituted derivatives"	0.514	NA	NA	NA	NA	"Benzene and substituted derivatives"	0.514	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Benzene and substituted derivatives; Benzenoids; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	477.26	192	3.206	839079839705051520	839079626164635520	839079626164635520	556	NA	556
3	"C14H30N4O2"	"[M - H2O + H]+"	"C14H29N4O+"	"Amino acids and Peptides"	0.94	"Small peptides"	0.968	"Dipeptides"	0.487	"Organic acids and derivatives"	0.902	"Carboxylic acids and derivatives"	0.878	"Amino acids, peptides, and analogues"	0.794	"Amino acids and derivatives"	0.787	"Alpha amino acids and derivatives"	0.637	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	269.234	192	3.208	839079806205143168	839079626198189952	839079626198189952	557	NA	557
2	"C7H9N5O2"	"[M + H]+"	"C7H10N5O2+"	"Alkaloids"	0.95	"Pseudoalkaloids (transamidation)"	0.535	"Purine alkaloids"	0.645	"Organoheterocyclic compounds"	0.993	"Imidazopyrimidines"	0.525	NA	NA	NA	NA	"Imidazopyrimidines"	0.525	"Organic compounds; Organoheterocyclic compounds; Pyrimidines and pyrimidine derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Diazines; Imidazopyrimidines; Amines; Primary amines; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	196.083	195	3.25	839079795958457728	839079626227550080	839079626227550080	558	NA	558
2	"C8H13N3O3"	"[M + H]+"	"C8H14N3O3+"	"Amino acids and Peptides"	0.765	"Small peptides"	0.66	"Aminoacids"	0.316	"Organic acids and derivatives"	0.62	"Carboxylic acids and derivatives"	0.588	"Monocarboxylic acids and derivatives"	0.547	NA	NA	"Monocarboxylic acids and derivatives"	0.547	"Organic compounds; Organoheterocyclic compounds; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	200.103	197	3.291	839079813964605952	839079626261104512	839079626261104512	559	NA	559
2	"C25H35NO8"	"[M + H3N + H]+"	"C25H39N2O8+"	"Polyketides"	0.485	"Macrolides"	0.763	"Open-chain polyketides"	0.335	"Lipids and lipid-like molecules"	0.596	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.596	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Secondary alcohols; Carbonyl compounds; Polyols; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	495.27	198	3.303	839079845598049280	839079626294658944	839079626294658944	560	NA	560
3	"C7H12N2O4"	"[M + H]+"	"C7H13N2O4+"	"Amino acids and Peptides"	0.998	"Small peptides"	0.998	"Aminoacids"	0.96	"Organic acids and derivatives"	1	"Carboxylic acids and derivatives"	1	"Amino acids, peptides, and analogues"	0.991	"Amino acids and derivatives"	0.991	"N-acyl-alpha amino acids and derivatives"	0.505	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Monoalkylamines; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acids; Amines; Primary amines; Fatty Acyls; Acetamides; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	189.087	199	3.311	839079827059223936	839079626328213376	839079626328213376	561	NA	561
1	"C25H33NO7"	"[M + H3N + H]+"	"C25H37N2O7+"	"Amino acids and Peptides"	0.431	"Macrolides"	0.545	"Cytochalasan alkaloids"	0.27	"Lipids and lipid-like molecules"	0.508	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.508	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carboxylic acid esters; Secondary alcohols; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	477.26	199	3.319	839079832302104320	839079626361767808	839079626361767808	562	NA	562
3	"C10H16N2O2"	"[M + H3N + H]+"	"C10H20N3O2+"	"Amino acids and Peptides"	0.605	"Small peptides"	0.436	"Dipeptides"	0.239	"Organic acids and derivatives"	0.687	"Carboxylic acids and derivatives"	0.689	NA	NA	NA	NA	"Carboxylic acids and derivatives"	0.689	"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carbonyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	214.155	199	3.323	839079804556781568	839079626395322240	839079626395322240	563	NA	563
2	"C14H24N2O3S2"	"[M + H]+"	"C14H25N2O3S2+"	"Amino acids and Peptides"	0.497	"Histidine alkaloids"	0.112	"Thiodiketopiperazine alkaloids"	0.319	"Organic acids and derivatives"	0.94	"Carboxylic acids and derivatives"	0.873	"Carboxylic acid derivatives"	0.639	NA	NA	"Carboxylic acid derivatives"	0.639	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carbonyl compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	333.129	200	3.332	839079826430078208	839079626462431104	839079626462431104	565	NA	565
1	"C14H32N2O4"	"[M - H2O + H]+"	"C14H31N2O3+"	"Fatty acids"	0.981	"Fatty amides"	0.727	"N-acyl amines"	0.768	"Lipids and lipid-like molecules"	0.552	"Fatty Acyls"	0.625	"Fatty amides"	0.515	"N-acyl amines"	0.631	"N-acyl amines"	0.631	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; N-acyl amines; Secondary alcohols; Amines; Alkanolamines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	275.233	200	3.341	839079845946176640	839079626495985536	839079626495985536	566	NA	566
1	"C19H35NO4"	"[M + H3N + H]+"	"C19H39N2O4+"	"Fatty acids"	0.997	"Fatty amides"	0.564	"Sphingoid bases"	0.383	"Organic acids and derivatives"	0.962	"Carboxylic acids and derivatives"	0.952	"Amino acids, peptides, and analogues"	0.696	"Amino acids and derivatives"	0.694	"Alpha amino acids and derivatives"	0.603	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary alcohols; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	359.29	201	3.342	839079839088488832	839079626433070976	839079626433070976	564	NA	564
1	"C5H10O2"	"[M + H3N + H]+"	"C5H14NO2+"	"Fatty acids"	0.995	"Fatty Acids and Conjugates"	0.866	"Branched fatty acids"	0.668	"Lipids and lipid-like molecules"	0.712	"Fatty Acyls"	0.723	"Fatty acids and conjugates"	0.615	NA	NA	"Fatty acids and conjugates"	0.615	"Organic compounds; Lipids and lipid-like molecules; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organooxygen compounds; Monocarboxylic acids and derivatives; Carboxylic acids; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	120.102	202	3.361	839079810453973376	839079626600843136	839079626600843136	569	NA	569
1	"C14H27N3O5"	"[M - H2O + H]+"	"C14H26N3O4+"	"Amino acids and Peptides"	0.905	"Small peptides"	0.826	"Dipeptides"	0.638	"Organic acids and derivatives"	0.998	"Carboxylic acids and derivatives"	0.995	"Amino acids, peptides, and analogues"	0.936	"Peptides"	0.591	"Peptides"	0.591	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Alcohols and polyols; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Branched fatty acids; Amino acids and derivatives; Peptides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Monocarboxylic acids and derivatives; N-acyl-alpha amino acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Alpha amino acid amides; N-acyl-alpha amino acids; Amines; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Amino acids; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	300.192	202	3.365	839079844595610496	839079626529539968	839079626529539968	567	NA	567
1	"C10H22N4O2"	"[M - H2O + H]+"	"C10H21N4O+"	"Amino acids and Peptides"	0.713	"Small peptides"	0.881	"Dipeptides"	0.254	"Organic acids and derivatives"	0.733	"Carboxylic acids and derivatives"	0.723	"Amino acids, peptides, and analogues"	0.616	"Amino acids and derivatives"	0.61	"Alpha amino acids and derivatives"	0.563	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Amino acids and derivatives; Guanidines; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Amines; Carboximidamides; Organic 1,3-dipolar compounds; Propargyl-type 1,3-dipolar organic compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	213.171	202	3.369	839079842360046208	839079626567288704	839079626567288704	568	NA	568
2	"C11H15N5O4S"	"[M + H]+"	"C11H16N5O4S+"	"Carbohydrates"	1	"Nucleosides"	1	"Purine nucleosides"	0.996	"Nucleosides, nucleotides, and analogues"	0.972	"5'-deoxyribonucleosides"	0.981	"5'-deoxy-5'-thionucleosides"	0.72	NA	NA	"5'-deoxy-5'-thionucleosides"	0.72	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Carbohydrates and carbohydrate conjugates; Pyrimidines and pyrimidine derivatives; Imidazoles; Alcohols and polyols; Purines and purine derivatives; Organonitrogen compounds; Nucleosides, nucleotides, and analogues; Organooxygen compounds; Azoles; Sulfoxides; Aminopyrimidines and derivatives; Diazines; Pentoses; Monosaccharides; Secondary alcohols; Imidazopyrimidines; Glycosyl compounds; Glycosylamines; Polyols; Substituted imidazoles; N-substituted imidazoles; Amines; Primary amines; 1,2-diols; Tetrahydrofurans; 6-aminopurines; Sulfinyl compounds; Imidolactams; Organic oxides; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; 5'-deoxyribonucleosides; 5'-deoxy-5'-thionucleosides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	314.092	203	3.388	839079856482269184	839079626638591872	839079626638591872	570	NA	570
1	"C8H11NO"	"[M + H3N + H]+"	"C8H15N2O+"	"Fatty acids"	0.618	"Fatty amides"	0.566	"Primary amides"	0.393	"Organoheterocyclic compounds"	0.794	"Lactams"	0.555	NA	NA	NA	NA	"Lactams"	0.555	"Organic compounds; Organoheterocyclic compounds; Lactams; Pyrrolidines; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	155.118	203	3.389	839079846734705792	839079626672146304	839079626672146304	571	NA	571
1	"C6H12O2"	"[M + H3N + H]+"	"C6H16NO2+"	"Fatty acids"	0.729	"Fatty acyls"	0.633	"Fatty alcohols"	0.442	"Organic oxygen compounds"	0.999	"Organooxygen compounds"	0.999	"Alcohols and polyols"	0.819	"Primary alcohols"	0.629	"Primary alcohols"	0.629	"Organic compounds; Alcohols and polyols; Primary alcohols; Organooxygen compounds; Hydrocarbon derivatives; Organic oxygen compounds; Chemical entities"	134.118	204	3.396	839079801700460416	839079626709895040	839079626709895040	572	NA	572
3	"C17H19N2O2"	"[M + H3N + H]+"	"C17H23N3O2+"	"Alkaloids"	0.933	"Nicotinic acid alkaloids"	0.46	"Simple indole alkaloids"	0.61	"Benzenoids"	0.608	NA	NA	NA	NA	NA	NA	"Benzenoids"	0.608	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Benzenoids; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	301.179	205	3.417	839079852459931264	839079626743449472	839079626743449472	573	NA	573
1	"C5H8N2O"	"[M + H3N + H]+"	"C5H12N3O+"	"Alkaloids"	0.386	"Fatty acyls"	0.209	"Aminoacids"	0.193	"Organoheterocyclic compounds"	0.508	"Azacyclic compounds"	0.539	NA	NA	NA	NA	"Azacyclic compounds"	0.539	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	130.098	205	3.419	839079959389523712	839079626814752640	839079626814752640	574	NA	574
1	"C20H46N4O10"	"[M + H3N + H]+"	"C20H50N5O10+"	"Carbohydrates"	0.98	"Aminosugars and aminoglycosides"	0.792	"Aminoglycosides"	0.782	"Organic oxygen compounds"	1	"Organooxygen compounds"	0.998	"Carbohydrates and carbohydrate conjugates"	0.953	"Aminosaccharides"	0.981	"4,6-disubstituted 2-deoxystreptamines"	0.523	"Organic compounds; Organoheterocyclic compounds; Carbohydrates and carbohydrate conjugates; Alcohols and polyols; Ethers; Organonitrogen compounds; Aminoglycosides; Primary alcohols; Organooxygen compounds; Monoalkylamines; Cyclic alcohols and derivatives; Monosaccharides; Acetals; Secondary alcohols; Aminocyclitol glycosides; 1,2-aminoalcohols; Oxanes; Glycosyl compounds; O-glycosyl compounds; Amines; Primary amines; Alkanolamines; Cyclitols and derivatives; Aminocyclitols and derivatives; Cyclohexanols; Cyclohexylamines; Aminosaccharides; 4,6-disubstituted 2-deoxystreptamines; 2-deoxystreptamine aminoglycosides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	520.355	206	3.441	839079839579222400	839079626848307200	839079626848307200	575	NA	575
1	"C7H17NO3S"	"[M + H3N + H]+"	"C7H21N2O3S+"	"Fatty acids"	0.95	"Fatty acyls"	0.174	"Fatty alcohols"	0.239	"Organosulfur compounds"	0.979	"Sulfenyl compounds"	0.673	NA	NA	NA	NA	"Sulfenyl compounds"	0.673	"Organic compounds; Organosulfur compounds; Organic acids and derivatives; Organooxygen compounds; Sulfenyl compounds; Organic oxides; Hydrocarbon derivatives; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	213.127	207	3.447	839079806544881792	839079626881861632	839079626881861632	576	NA	576
1	"C10H22ClNO4"	"[M + H]+"	"C10H23ClNO4+"	"Fatty acids"	0.848	"Fatty Acids and Conjugates"	0.296	"N-acyl amines"	0.383	"Lipids and lipid-like molecules"	0.581	"Fatty Acyls"	0.52	NA	NA	NA	NA	"Fatty Acyls"	0.52	"Organic compounds; Lipids and lipid-like molecules; Alcohols and polyols; Organic acids and derivatives; Carboxylic acids and derivatives; Organohalogen compounds; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid amides; Alkyl chlorides; Carboxylic acid derivatives; Organochlorides; Carbonyl compounds; Alkyl halides; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	256.131	207	3.452	839079812307855872	839079626915416064	839079626915416064	577	NA	577
3	"C14H24N2O4"	"[M + H3N + H]+"	"C14H28N3O4+"	"Amino acids and Peptides"	0.779	"Small peptides"	0.599	"Dipeptides"	0.475	"Organic acids and derivatives"	0.997	"Carboxylic acids and derivatives"	0.992	"Amino acids, peptides, and analogues"	0.752	"Amino acids and derivatives"	0.745	"Alpha amino acids and derivatives"	0.566	"Organic compounds; Lipids and lipid-like molecules; Amino acids, peptides, and analogues; Alpha amino acids and derivatives; Fatty acids and conjugates; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Fatty amides; Amino acids and derivatives; Carboxylic acid amides; Carboxylic acid derivatives; Monocarboxylic acids and derivatives; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	302.207	208	3.462	839079818532203264	839079626953164800	839079626953164800	578	NA	578
1	"C10H23NO4S2"	"[M - H2O + H]+"	"C10H22NO3S2+"	"Fatty acids"	0.985	"Fatty amides"	0.91	"N-acyl amines"	0.921	"Lipids and lipid-like molecules"	0.859	"Fatty Acyls"	0.88	"Fatty amides"	0.626	"N-acyl amines"	0.634	"N-acyl amines"	0.634	"Organic compounds; Organosulfur compounds; Lipids and lipid-like molecules; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Primary alcohols; Organooxygen compounds; Fatty amides; Carboxylic acid amides; Carboxylic acid derivatives; N-acyl amines; Carboxylic acids; Secondary carboxylic acid amides; Carbonyl compounds; Sulfenyl compounds; Fatty Acyls; Organic oxides; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	268.104	213	3.544	839079822776839296	839079627087382528	839079627087382528	582	NA	582
1	"C6H4N2O2"	"[M + H3N + H]+"	"C6H8N3O2+"	"Alkaloids"	0.98	"Nicotinic acid alkaloids"	0.973	"Pyridine alkaloids"	0.972	"Organoheterocyclic compounds"	0.985	"Pyridines and derivatives"	0.882	NA	NA	NA	NA	"Pyridines and derivatives"	0.882	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	154.061	213	3.552	839079823401790592	839079626986719232	839079626986719232	579	NA	579
3	"C17H27N5O4S"	"[M + H3N + H]+"	"C17H31N6O4S+"	"Carbohydrates"	0.481	"Nucleosides"	0.258	"Cyclamides"	0.277	"Organoheterocyclic compounds"	0.993	"Diazines"	0.646	"Pyrimidines and pyrimidine derivatives"	0.714	"Aminopyrimidines and derivatives"	0.589	"Aminopyrimidines and derivatives"	0.589	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Pyrimidines and pyrimidine derivatives; Alcohols and polyols; Organic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Aminopyrimidines and derivatives; Diazines; Secondary alcohols; Carbonyl compounds; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	415.212	213	3.556	839079821958949888	839079627020273664	839079627020273664	580	NA	580
1	"C26H33NO6"	"[M + H3N + H]+"	"C26H37N2O6+"	"Polyketides"	0.554	"Macrolides"	0.28	"Linear polyenes"	0.087	"Lipids and lipid-like molecules"	0.518	NA	NA	NA	NA	NA	NA	"Lipids and lipid-like molecules"	0.518	"Organic compounds; Organoheterocyclic compounds; Lipids and lipid-like molecules; Ketones; Alcohols and polyols; Ethers; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Carboxylic acid derivatives; Carbonyl compounds; Organic oxides; Oxacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	473.265	215	3.589	839079832499236736	839079627129325568	839079627129325568	583	NA	583
1	"C5H4N2O"	"[M + H3N + H]+"	"C5H8N3O+"	"Alkaloids"	0.93	"Nicotinic acid alkaloids"	0.907	"Pyridine alkaloids"	0.907	"Organoheterocyclic compounds"	0.919	"Pyridines and derivatives"	0.59	NA	NA	NA	NA	"Pyridines and derivatives"	0.59	"Organic compounds; Organoheterocyclic compounds; Pyridines and derivatives; Organonitrogen compounds; Organooxygen compounds; Nitriles; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organic cyanides; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	126.066	216	3.603	839079827398962560	839079627171268608	839079627171268608	584	NA	584
1	"C17H30N6O4S"	"[M + H3N + H]+"	"C17H34N7O4S+"	"Carbohydrates"	0.668	"Nucleosides"	0.288	"Cyclamides"	0.328	"Organoheterocyclic compounds"	0.994	"Azoles"	0.904	NA	NA	NA	NA	"Azoles"	0.904	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	432.238	216	3.606	839079839851852288	839079627053828096	839079627053828096	581	NA	581
1	"C17H30N6O4S"	"[M + H3N + H]+"	"C17H34N7O4S+"	"Carbohydrates"	0.673	"Nucleosides"	0.297	"Cyclamides"	0.329	"Organoheterocyclic compounds"	0.994	"Azoles"	0.904	NA	NA	NA	NA	"Azoles"	0.904	"Organic compounds; Organoheterocyclic compounds; Organosulfur compounds; Alcohols and polyols; Organonitrogen compounds; Organooxygen compounds; Azoles; Thioethers; Amines; Primary amines; Sulfenyl compounds; Dialkylthioethers; Azacyclic compounds; Oxacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	432.238	219	3.65	839079874089958912	839079627246766080	839079627242571776	586	NA	586
2	"C24H32O7"	"[M - H2O + H]+"	"C24H31O6+"	"Shikimates and Phenylpropanoids"	0.989	"Lignans"	0.996	"Dibenzylbutane lignans"	0.654	"Lignans, neolignans and related compounds"	0.918	"Dibenzylbutane lignans"	0.722	NA	NA	NA	NA	"Dibenzylbutane lignans"	0.722	"Organic compounds; Organoheterocyclic compounds; Alkyl aryl ethers; Alcohols and polyols; Anisoles; Ethers; Organooxygen compounds; Dialkyl ethers; Lignans, neolignans and related compounds; Dibenzylbutane lignans; Benzene and substituted derivatives; Phenol ethers; Benzenoids; Phenylpropanes; Dimethoxybenzenes; Methoxybenzenes; Oxacyclic compounds; Hydrocarbon derivatives; Organic oxygen compounds; Phenoxy compounds; Chemical entities"	415.212	220	3.66	839079808033859840	839079627209017344	839079627209017344	585	NA	585
1	"C7H11N"	"[M + H3N + H]+"	"C7H15N2+"	"Alkaloids"	0.944	"Ornithine alkaloids"	0.282	"Piperidine alkaloids"	0.372	"Organic nitrogen compounds"	1	"Organonitrogen compounds"	1	"Amines"	0.954	"Secondary amines"	0.889	"Dialkylamines"	0.882	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Dialkylamines; Amines; Secondary amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	127.123	223	3.712	839079808067414272	839079627515201536	839079627515201536	594	NA	594
1	"C7H11N"	"[M + H3N + H]+"	"C7H15N2+"	"Alkaloids"	0.908	"Ornithine alkaloids"	0.288	"Acetate-derived alkaloids"	0.514	"Organoheterocyclic compounds"	0.645	"Azacyclic compounds"	0.714	NA	NA	NA	NA	"Azacyclic compounds"	0.714	"Organic compounds; Organoheterocyclic compounds; Organonitrogen compounds; Amines; Azacyclic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic nitrogen compounds; Chemical entities"	127.123	223	3.713	839079818200853248	839079627280320512	839079627280320512	587	NA	587
1	"C7H11N3O2"	"[M + H3N + H]+"	"C7H15N4O2+"	"Amino acids and Peptides"	0.675	"Small peptides"	0.688	"Aminoacids"	0.506	"Organoheterocyclic compounds"	0.89	"Heteroaromatic compounds"	0.689	NA	NA	NA	NA	"Heteroaromatic compounds"	0.689	"Organic compounds; Organoheterocyclic compounds; Organic acids and derivatives; Carboxylic acids and derivatives; Organonitrogen compounds; Organooxygen compounds; Monocarboxylic acids and derivatives; Carbonyl compounds; Organic oxides; Azacyclic compounds; Heteroaromatic compounds; Hydrocarbon derivatives; Organopnictogen compounds; Organic oxygen compounds; Organic nitrogen compounds; Chemical entities"	187.119	224	3.733	839079805194315904	839079627309680640	839079627309680640	588	NA	588
